uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"f627728c-6e4a-455a-a468-88228bf6138c","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"scat",0.50,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"523148c6-6235-4ee4-a24b-38d9ea65404b","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"litter",4.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"0f8a8614-1333-4c8d-b193-4b238f8b7250","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,15.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"f81df090-50f9-4e33-8b04-8987db175816","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","40.3.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","EMNI","Empetrum nigrum L.","species","Empetraceae","N",,,,,,,7.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"e2b41541-6a95-49c3-ad77-5bd45ec8ad58","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PELA4","Pedicularis lapponica L.","species","Scrophulariaceae","N",,,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"144c5aea-b99e-4e8f-b892-7bd2a8d616cc","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PELA14","Pedicularis lanata Cham. & Schltdl.","species","Scrophulariaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"48dba56c-e225-43fd-aa5b-89d2c138b44c","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ARAL2","Arctostaphylos alpina (L.) Spreng.","species","Ericaceae","N",,,,,,,10.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"1f5f0bff-15a1-4f36-bdac-61c5517cc8d7","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","LEPA11","Ledum palustre L.","species","Ericaceae","N",,,,,,,5.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"3e4b8d3f-5d12-45ee-a3ef-8d94667357a4","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PELA4","Pedicularis lapponica L.","species","Scrophulariaceae","N",,,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"5bfd1228-e010-4557-a960-8307c0c0062c","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","POBIP","Polygonum bistorta L. var. plumosum (Small) B. Boivin","variety","Polygonaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"f83ba79a-78d2-4513-898d-a44873b1a3f0","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","DILA","Diapensia lapponica L.","species","Diapensiaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"8327add5-8a2c-4ea0-b42b-c4db9d1776ea","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","LEPA11","Ledum palustre L.","species","Ericaceae","N",,,,,,,6.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"8ea6d848-4a7b-4055-8fa6-591c9151c522","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","POVI3","Polygonum viviparum L.","species","Polygonaceae","N",,,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"dbdade58-6c91-4755-affd-b6a4ec0ce708","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"litter",4.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"e8549f7e-09bd-4c54-b0f9-1db48295ef5a","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","BEGL/BENA","Betula glandulosa/nana","speciesGroup","Betulaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"5b3c0439-49ac-42ab-8d8b-b233725c909f","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,11.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"46071bcc-61f2-49d2-8f67-62569764e641","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"6df8e64a-ac7a-40fe-9123-d742228da12f","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"litter",2.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"6a1a3640-a915-4b28-9957-bf7ff0aeb5b2","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"947ff0aa-6d18-4d29-a1fd-d51e936a072c","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","RUCH","Rubus chamaemorus L.","species","Rosaceae","N",,,,,,,6.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"431c88a2-bcdb-4813-a0a0-db7bb1a8ebc3","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"rock",7.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"29355d60-4525-408e-baba-ece88345034b","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.3.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","VAVI","Vaccinium vitis-idaea L.","species","Ericaceae","N",,,,,,,12.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"f8b17ba2-81e1-409e-9575-a062382ed1a7","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","LEPA11","Ledum palustre L.","species","Ericaceae","N",,,,,,,3.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"b0bff93b-03ad-4a8c-839f-96a69375d1c8","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PEFR5","Petasites frigidus (L.) Fr.","species","Asteraceae","N",,,,,,,6.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"8bf1ba59-9d30-4fa3-ad18-caecc3e5887d","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",0.50,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"8f9afdf3-9e66-4782-83a6-7cfba9d60cd1","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","POBIP","Polygonum bistorta L. var. plumosum (Small) B. Boivin","variety","Polygonaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"d23ab0dd-69a7-4525-99fa-6bf2eb4f658c","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CATE11","Cassiope tetragona (L.) D. Don","species","Ericaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"a9bcc71a-c29d-4bd9-83c9-3a06737f7302","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",1.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"0744f189-31bc-4911-a2c2-6c1dd3bb1cb5","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","POBIP","Polygonum bistorta L. var. plumosum (Small) B. Boivin","variety","Polygonaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"b1340d32-18a5-4f22-8351-22f9b8506863","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","LEPA11","Ledum palustre L.","species","Ericaceae","N",,,,,,,7.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"c631ef89-3eb8-4c8a-af7c-2b2487c39a80","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","LEPA11","Ledum palustre L.","species","Ericaceae","N",,,,,,,5.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"75beb362-c76e-4b4b-8f1b-a7c5d368614d","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.3.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N",,,,,,,3.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"dc274696-5fbf-45b8-8f16-d486d194f548","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PEFR5","Petasites frigidus (L.) Fr.","species","Asteraceae","N",,,,,,,9.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"cf9789b4-5e37-4656-b0ed-3db946f2870d","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.3.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","VAVI","Vaccinium vitis-idaea L.","species","Ericaceae","N",,,,,,,13.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"e90e80fb-46fa-44af-b1fc-78d320275904","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N",,,,,,,4.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"9a59d6de-d86b-436d-9e58-351f3be16c67","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","POAR2","Poa arctica R. Br.","species","Poaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"f25091b0-4af9-44cf-b0ff-60d9de7b510a","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ANPO","Andromeda polifolia L.","species","Ericaceae","N",,,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"a59c2ebf-5500-4d70-9975-5d49e8c2ff4c","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,13.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"fb404323-5cbd-4c5a-8906-a197a312b191","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"lichen",2.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"a96d6c14-132b-465c-b0cf-3e817de2b9da","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","ERVA4","Eriophorum vaginatum L.","species","Cyperaceae","N",,,,,,,10.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"20dd54e7-850a-4a9d-bee9-d1a38810526e","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"lichen",40.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"20c5e53f-2bbc-4888-81c3-599a698b8f34","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"standingDeadHerbaceous",6.00,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"fb4942e6-e6d8-4bdd-b495-271f86f599d9","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.2.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","VAVI","Vaccinium vitis-idaea L.","species","Ericaceae","N",,,,,,,3.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"9c050c39-af01-44ec-82f2-c0f8de4360d6","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","RUCH","Rubus chamaemorus L.","species","Rosaceae","N",,,,,,,14.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"0461a751-d688-4ed6-9a77-8d2bac94b383","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","otherVariables","Y","Y",,,,,,,,,,,"standingDeadWoody",0.50,,,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"9310fc95-a90e-4b32-af66-9a1768db7fc5","TOOL_043.basePlot.div","D18","TOOL",68.665514,-149.375519,"WGS84",20.25,821.6,0.2,"tower","sedgeHerbaceous","TOOL_043","41.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CABI5","Carex bigelowii Torr. ex Schwein.","species","Cyperaceae","N",,,,,,,1.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"7dcc3c7b-1d78-4a2a-b330-6e99a799e04b","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","31.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","CATE11","Cassiope tetragona (L.) D. Don","species","Ericaceae","N",,,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"a5150330-89cb-4e86-aaf8-f32efd2e7373","TOOL_041.basePlot.div","D18","TOOL",68.666666,-149.369752,"WGS84",20.10,827.4,0.1,"tower","sedgeHerbaceous","TOOL_041","32.4.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","PELA14","Pedicularis lanata Cham. & Schltdl.","species","Scrophulariaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
"f6e451fd-9b3f-4174-ab43-06cc7e2f0caa","TOOL_042.basePlot.div","D18","TOOL",68.664072,-149.381292,"WGS84",20.22,805.4,0.2,"tower","sedgeHerbaceous","TOOL_042","40.1.1","2020-07-30",1,"TOOL.1.2020","NEON.DOC.014042vK","plantSpecies","Y","Y","BEGL/BENA","Betula glandulosa/nana","speciesGroup","Betulaceae","N",,,,,,,3.00,"N",,,"0000-0002-8265-3907","0000-0002-1848-3114","OK",,"OK - no known exceptions"
