uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"261e180a-b8a9-45ca-b18d-9e33800383cb","TALL_007.basePlot.div","D08","TALL",32.974426,-87.426940,"WGS84",20.12,83.9,0.1,"distributed","deciduousForest","TALL_007","31.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,"rock",2.00,,,,"0000-0002-6929-4954","0000-0003-0331-5916","OK",,"OK - no known exceptions"
"da0326a1-1550-411f-a042-78c8ee20641d","TALL_007.basePlot.div","D08","TALL",32.974426,-87.426940,"WGS84",20.12,83.9,0.1,"distributed","deciduousForest","TALL_007","31.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","SMGL","Smilax glauca Walter","species","Smilacaceae","N",,,,,,,2.00,"N",,,"0000-0002-6929-4954","0000-0003-0331-5916","OK",,"OK - no known exceptions"
"654697c2-e420-4f1c-915b-c43313250356","TALL_007.basePlot.div","D08","TALL",32.974426,-87.426940,"WGS84",20.12,83.9,0.1,"distributed","deciduousForest","TALL_007","40.3.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,1.00,"N",,,"0000-0002-6929-4954","0000-0003-0331-5916","OK",,"OK - no known exceptions"
"bbf3d30d-498f-4591-8412-bfa7a8630559","TALL_001.basePlot.div","D08","TALL",32.977665,-87.432705,"WGS84",20.22,100.3,0.2,"distributed","deciduousForest","TALL_001","40.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,0.50,"N",,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"d4747180-1c06-4ae6-aa15-fce1ba9c5386","TALL_015.basePlot.div","D08","TALL",32.916737,-87.437886,"WGS84",20.17,108.6,0.2,"distributed","deciduousForest","TALL_015","31.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,"wood",3.00,,,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"c5900014-18cc-43fb-b39c-0309de34fddb","TALL_001.basePlot.div","D08","TALL",32.977665,-87.432705,"WGS84",20.22,100.3,0.2,"distributed","deciduousForest","TALL_001","40.3.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","SMGL","Smilax glauca Walter","species","Smilacaceae","N",,,,,,,0.50,"N",,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"1cb3a6bd-fa52-4074-8241-3eea58590deb","TALL_001.basePlot.div","D08","TALL",32.977665,-87.432705,"WGS84",20.22,100.3,0.2,"distributed","deciduousForest","TALL_001","40.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"54e08631-47d9-49ea-9633-7be67719b98b","TALL_015.basePlot.div","D08","TALL",32.916737,-87.437886,"WGS84",20.17,108.6,0.2,"distributed","deciduousForest","TALL_015","40.3.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","GESE","Gelsemium sempervirens (L.) W.T. Aiton","species","Loganiaceae","N",,,,,,,2.00,"N",,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"7130bd95-c42f-41df-83d9-19ff76843e4d","TALL_001.basePlot.div","D08","TALL",32.977665,-87.432705,"WGS84",20.22,100.3,0.2,"distributed","deciduousForest","TALL_001","31.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
"7df0f689-944e-486b-932c-8ec9e5c1b6cd","TALL_015.basePlot.div","D08","TALL",32.916737,-87.437886,"WGS84",20.17,108.6,0.2,"distributed","deciduousForest","TALL_015","31.1.1","2022-09-06",1,"TALL.1.2022","NEON.DOC.014042vM","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"0000-0002-6929-4954","0000-0002-6929-4954","OK",,"OK - no known exceptions"
